,entropy
1042,4.644597695808316
1043,4.6448769838374275
1044,4.645036723259801
1045,4.644828073076193
1046,4.644547191952173
1047,4.644603284211671
1048,4.64488579254168
1049,4.644847874673154
1050,4.645618722903567
1051,4.647449578296565
1052,4.648780947189977
1053,4.649788301715628
1054,4.652926722247127
1055,4.652800596594634
1056,4.653564933477739
1057,4.653361375907456
1058,4.653086386020643
1059,4.652745362957106
1060,4.652342991453519
1061,4.651883375596262
1062,4.655003315848655
1063,4.654665314796054
1064,4.65647686481638
1065,4.656077292593788
1066,4.656242776517029
1067,4.655496895374272
1068,4.654712600875589
1069,4.653891694518453
1070,4.655699066148736
1071,4.655249353853357
1072,4.654395564378866
1073,4.653508412258964
1074,4.652589315854263
1075,4.6520929281253185
1076,4.6515467149319045
1077,4.650953530520254
1078,4.650315946811611
1079,4.651320203005049
1080,4.654404253825819
1081,4.65517106328816
1082,4.65696752035179
1083,4.657546502835124
1084,4.657970939299627
1085,4.659280591702734
1086,4.660276079829893
1087,4.660350097214073
1088,4.660642149058188
1089,4.66081952805602
1090,4.660895368833869
1091,4.660313050065797
1092,4.6596868699385166
1093,4.659019126934532
1094,4.66032459839605
1095,4.6609042282069275
1096,4.661667183710397
1097,4.662093694364884
1098,4.6613895762306194
1099,4.6616869034208435
1100,4.6618706855285215
1101,4.661863027067116
1102,4.661773671445449
1103,4.66176775790305
1104,4.661853323963582
1105,4.662434546738485
1106,4.662864274245894
1107,4.662778502041047
1108,4.662618468356252
1109,4.661890649687953
1110,4.66112743750659
1111,4.660971750827297
1112,4.66127654142882
1113,4.66105349469996
1114,4.661057181295242
1115,4.66077228021744
1116,4.660428963492583
1117,4.661724918613107
1118,4.662715694529582
1119,4.6624973559051615
1120,4.662101125406527
1121,4.6616539385992635
1122,4.661158845710498
1123,4.660618579114402
1124,4.660035600837267
1125,4.659412141019262
1126,4.659614421164275
1127,4.659343315858883
1128,4.658474802539998
1129,4.658147713125311
1130,4.65725286358131
1131,4.657361712375509
1132,4.657382739773261
1133,4.657324230867678
1134,4.657193095353525
1135,4.6579638903501674
1136,4.657589692837031
1137,4.660558935741939
1138,4.66230662104176
1139,4.6628966832718985
1140,4.6633397254265
1141,4.66258503570821
1142,4.66179877469472
1143,4.662118607663995
1144,4.665071100677025
1145,4.665279684016358
1146,4.666560980338676
1147,4.665921038646572
1148,4.6652451169667755
1149,4.664534885229688
1150,4.665520181853747
1151,4.665635173843389
1152,4.667367835776207
1153,4.666561126337501
1154,4.665725636022778
1155,4.664862504865535
1156,4.663972797913486
1157,4.66305751242678
1158,4.663825253309187
1159,4.664592414304622
1160,4.667514045467819
1161,4.668104911408146
1162,4.669378067633714
1163,4.669823940190683
1164,4.670146740043348
1165,4.669211541114494
1166,4.668252709247459
1167,4.668470927044667
1168,4.6690625762689795
1169,4.669510828193143
1170,4.669836630189962
1171,4.669960669322627
1172,4.6699998302176375
1173,4.669962108205835
1174,4.669854171028085
1175,4.6696816656702484
1176,4.668712840859046
1177,4.668482353213086
1178,4.6687062942449575
1179,4.668836217838804
1180,4.66888182329007
1181,4.668851050402434
1182,4.669615651351272
1183,4.669662626585236
1184,4.670639903200292
1185,4.671616243330293
1186,4.672378783081985
1187,4.6729712573834
1188,4.673422612952702
1189,4.673753456984039
1190,4.673199647074596
1191,4.673172580651308
1192,4.674430830532218
1193,4.674334308535947
1194,4.674058561330695
1195,4.673731683323417
1196,4.673356879147765
1197,4.672937000566003
1198,4.674193336278611
1199,4.673821171215167
1200,4.673730588672278
1201,4.6735767903944305
1202,4.673364513404283
1203,4.6729508720031365
1204,4.6724949085628165
1205,4.67346739130072
1206,4.674229611141191
1207,4.673734372751039
1208,4.6734719527837605
1209,4.672940157384664
1210,4.673536756342022
1211,4.6728663465967015
1212,4.672166006822847
1213,4.671436984654198
1214,4.674260565506494
1215,4.674117629020009
1216,4.676935718999506
1217,4.678611683487789
1218,4.679856327996919
1219,4.680613973688683
1220,4.681206139646893
1221,4.681660979659255
1222,4.682623900047918
1223,4.68296106153889
1224,4.683716420452663
1225,4.683951248260318
1226,4.684541795395234
1227,4.684686228052161
1228,4.684749585143666
1229,4.685203893290764
1230,4.685541676116896
1231,4.685344026857197
1232,4.685798724037742
1233,4.6861371769506235
1234,4.686374258118159
1235,4.686125221063717
1236,4.685826682296964
1237,4.68597546424448
1238,4.686043812659879
1239,4.686634983836086
1240,4.686630634920328
1241,4.687086859328522
1242,4.687326847268237
1243,4.68766784172079
1244,4.68790826934376
1245,4.687906144337199
1246,4.687837761724741
1247,4.687770131267676
1248,4.690525878226621
1249,4.690188204668369
1250,4.689807278654758
1251,4.689679347215462
1252,4.6894952028078505
1253,4.689258785861255
1254,4.689413689303132
1255,4.689289019315272
1256,4.689108308025977
1257,4.688875482929232
1258,4.690513692575157
1259,4.690231747403596
1260,4.689904203533511
1261,4.689533762627278
1262,4.691168775304445
1263,4.690757515224149
1264,4.6903079885867704
1265,4.689426009860933
1266,4.688524119924223
1267,4.688041718353178
1268,4.687524867007475
1269,4.6866071837055205
1270,4.685670856769083
1271,4.685402833505877
1272,4.6844500149070445
1273,4.6841384053785085
1274,4.685359290310196
1275,4.685005125153166
1276,4.684610894314512
1277,4.684348642443709
1278,4.6840413940728105
1279,4.684299749052099
1280,4.685253196009711
1281,4.686008672770031
1282,4.686606638963129
1283,4.686217569235044
1284,4.68579078441088
1285,4.685328225651463
1286,4.688027800150993
1287,4.688977403589483
1288,4.690595683062165
1289,4.69134715748039
1290,4.691812396526587
1291,4.692407117840697
1292,4.692872015161333
1293,4.692342888422216
1294,4.691782991273604
1295,4.6912902721311776
1296,4.691646457187468
1297,4.692853703434169
1298,4.693798099680883
1299,4.693274262579149
1300,4.692719786102839
1301,4.692980203960863
1302,4.693155361912659
1303,4.692573336207203
1304,4.692931068355734
1305,4.6923218224918575
1306,4.693525527719994
1307,4.694275018947941
1308,4.69487012546092
1309,4.6953370844579965
1310,4.6954376411652445
1311,4.69618571815932
1312,4.6955530999943
1313,4.695815968047873
1314,4.695994345171899
1315,4.696096914062771
1316,4.696130781370409
1317,4.696101872892031
1318,4.696461226052669
1319,4.697056059122943
1320,4.697091394362947
1321,4.697559334671421
1322,4.6974741183733295
1323,4.696825106360342
1324,4.696151614132677
1325,4.695454563980872
1326,4.695319593509129
1327,4.695682222911171
1328,4.695498217628535
1329,4.6952680316709134
1330,4.694994535984987
1331,4.6952644894258135
1332,4.695451074504009
1333,4.6957214061255215
1334,4.695908492871146
